date,tweet_id,text,year,contains_word
2015-12-31 23:00:00+00:00,682697744272637952,"The look my mom gave me when she read that the NARS blush shade I was buying 
""Orgasm""...
I was very close to buying ""Super Orgasm""",2015,False
2015-12-31 22:33:10+00:00,682690989190823937,Really confused as to why the @NARSissist counter at @Bloomingdales gave me a @Sephora blush brush instead of the NARS one I paid for?,2015,False
2015-12-31 20:11:20+00:00,682655295940722688,My mom took my NARS lipstick &amp; left me her urban decay blush so I won't get mad LOL,2015,False
2015-12-31 14:45:25+00:00,682573278305759232,"nars has a blush named ""deep throat"" and i'm contemplating buying it strictly for its name lol",2015,False
2015-12-31 05:16:26+00:00,682430086000295936,Really really want a nars blush 😊,2015,False
2015-12-31 04:06:07+00:00,682412393478098944,Living for my new NARS blush😍,2015,False
2015-12-31 01:49:37+00:00,682378040215781376,Went to Sephora and got the nars orgasm blush that shit really is just 👅💦💦,2015,False
2015-12-30 21:30:41+00:00,682312877852737536,"@smearedeyes Smashbox, pretty prices but so worth the money! Nars contour blush is fab too",2015,False
2015-12-30 20:17:05+00:00,682294354459922433,"@Isabellekategm I love CT matte Revolution lipsticks, CT dolce vita palette, NARS blush and creamy Concealer &amp; TF chocolate bar #bbloggers",2015,False
2015-12-30 18:29:34+00:00,682267298657247232,I got a sample of the nars orgasm  blush and the nars Laguna bronzer and I'm officially in love,2015,False
2015-12-30 12:56:05+00:00,682183374539255808,@tloatb90  ouu sounds lovely. Did u see the nars blush pallette?,2015,False
2015-12-30 11:07:43+00:00,682156104692936704,@brownthomas just curious is the Nars free blush with purchase that I saw on the website available in store ?,2015,False
2015-12-29 20:28:58+00:00,681934959112777728,"@littleteafox I just watched your latest video and couldn't help but giggle ""This is the Nars Orgasm in Blush"" teehee 😋",2015,False
2015-12-29 17:55:03+00:00,681896223922630657,Guys shall I get a naked flushed palette or Nars orgasm blush help quick,2015,False
2015-12-29 09:51:15+00:00,681774469791244288,"@1DWhereAbout Nars deep throat blush, it has a great color and lasts the whole day",2015,False
2015-12-29 05:02:50+00:00,681701890615296000,NARS has a blush called Deep Throat and I just need it 100% because of the name. 😂👌,2015,False
2015-12-29 03:43:22+00:00,681681890256896000,"@tiannatrovato I just went in, swatched it again but only ended up with the blush &amp; nars concealer I can't justify spending that",2015,False
2015-12-28 21:55:45+00:00,681594409180332032,@SeverineU Un blush Nars ou Ud :),2015,False
2015-12-28 21:06:38+00:00,681582049078083584,This blush/bronzer duo from Nars is so good 😍 but I feel bad for the person who didn't get it in the mail,2015,False
2015-12-28 17:52:12+00:00,681533119573274624,My cat just broke my nars blush 😭,2015,False
2015-12-28 15:13:16+00:00,681493121306251264,Should I get this Nars orgasm blush ?!,2015,False
2015-12-28 03:46:44+00:00,681320351716933632,It was sad how excited I got over the NARS blush I got today but I don't even care. Neither do my cheeks.,2015,False
2015-12-28 02:39:26+00:00,681303413544599553,Loving my tarte Amazonian clay blush and velvet matte lip pencil from Nars 😘☺️👍🏻✌🏻️,2015,False
2015-12-28 01:51:34+00:00,681291365720932352,I HATE THE INTERNET. Stop me from reading anything that involves nars orgasm blush.,2015,False
2015-12-27 20:44:17+00:00,681214039037456384,@vanilladrxps @SleekMakeUP I thought this was a NARS blush at first!! It looks gorgeous! x #bbloggers,2015,False
2015-12-27 19:34:31+00:00,681196480741412864,"Any ladies on here darker than a paper bag have used Nars ""Super Orgasm"" blush? Powder or chubby stick?",2015,False
2015-12-27 18:15:08+00:00,681176503493636096,i want the orgasm blush from nars,2015,False
2015-12-27 18:07:53+00:00,681174677767602177,"Nars calls blush 'Deep Throat' &amp; Maybelline names mascara 'Push Up', now I can't even tell my makeup brands without sounding dirty.",2015,False
2015-12-27 03:51:07+00:00,680959065724354560,"@goobytaehyung you and your cis boy bias imagine
Him: baby whatt that blush u like...the nut one
U: what
Him: by nars?
U: orgasm?
him: yea",2015,False
2015-12-27 03:26:46+00:00,680952937951002625,@ItsMeganHill get the deep throat blush from nars!!,2015,False
2015-12-27 02:41:39+00:00,680941582447583233,@chandlerbinq literally the only expensive makeup I use is the NARS orgasmic blush (that is also my moms oops),2015,False
2015-12-27 01:24:42+00:00,680922218570858497,Wish NARS wasn't so expensive😭 the blush/Bronzer duo is $42 and for the brush its $52 🙄 how is that possible,2015,False
2015-12-27 01:16:05+00:00,680920048098082816,@erinkrakow @JKMakeupDesign what kind of blush was it? I just got tarte's stain but I miss m Nars now.,2015,False
2015-12-27 01:15:24+00:00,680919878350454785,@kayrivera @Sephora Have you tried any other NARS products? Their blush is awesome.,2015,False
2015-12-27 01:08:40+00:00,680918182949994496,"omg i realised i have the NARS ""orgasm"" blush why",2015,False
2015-12-26 23:44:01+00:00,680896878972567552,tell me why nars blush is $30,2015,False
2015-12-26 23:16:25+00:00,680889934752968705,Stop me from reading anything that involves nars orgasm blush.,2015,False
2015-12-26 05:10:34+00:00,680616672919592960,"@hypotonicshark Kat Von D tattoo liner, urban decay setting spray, any anastasia brow product, boscia skin care, nars blush, etc etc",2015,False
2015-12-26 02:41:49+00:00,680579236831207424,"My Nars Steven Klein pallet has to be my favorite gift, I love nars so much it's so sad they stole my blush and lipsticks😣",2015,False
2015-12-26 02:03:54+00:00,680569697021067265,"Pay Day treats this month include Mac lipstick, lip liner, highlighter, NARS blush and some new makeup brushes😻",2015,False
2015-12-26 01:39:15+00:00,680563493330907136,"So when ordering myself a new Nars blush, I managed to accidentally order two.. There goes £52 down the drain :)",2015,False
2015-12-26 00:57:03+00:00,680552873328013313,@graylors nars highlighting blush in albatross a true lifesaver,2015,False
2015-12-25 23:32:56+00:00,680531704289865728,@itsHunterJames nars super orgasm blush😻😂,2015,False
2015-12-25 20:47:35+00:00,680490093962899457,My grandma got me the NARS super orgasm blush that I could never buy bc expensive 😭😭,2015,False
2015-12-25 14:15:34+00:00,680391438299971584,Can't wait to use my new nars dual intensity blush tho 😍😍😭,2015,False
2015-12-25 13:30:43+00:00,680380152824606720,Jumped on the Nars orgasm blush hype finally 🙌🏻🙌🏻,2015,False
2015-12-25 10:39:18+00:00,680337012998692864,I really want a nars blush but idk what one to get,2015,False
2015-12-24 20:56:17+00:00,680129895708659712,Is the nars orgasm blush called orgasm because when you put it on your cheeks it makes you want to orgasm with how amazing it looks???,2015,False
2015-12-24 12:11:38+00:00,679997862084767744,why do nars have the most inappropriate blush names ever,2015,False
2015-12-24 04:02:24+00:00,679874741415612416,Protect me from reading anything that involves nars orgasm blush.,2015,False
2015-12-24 03:49:51+00:00,679871585268809728,"I finally got my hands on nars orgasm blush, so my cheeks boutta be lit af😇😇😇😇😇😇",2015,False
2015-12-24 01:57:02+00:00,679843192582180864,I just got the new wet n wild blush in rose champagne and now I'm starting to think it looks similar to luster by nars,2015,False
2015-12-24 00:10:03+00:00,679816270599077888,@toddoSG @mamabassbunny @abx09 nars it's like $30 for one color of blush,2015,False
2015-12-23 15:03:10+00:00,679678643128430592,"OH is Up West with kids, buying me an Xmas present; they crying with laughter at his having to ask Selfridges lady for a Nars Orgasm blush.",2015,False
2015-12-23 14:12:05+00:00,679665786210902016,When ur bff gets you the Nars blush you've been beasting for months 😭💖 #karoily #youdabest,2015,False
2015-12-23 06:19:34+00:00,679546874710327297,@iamcolly_ I've got golden lights! My fave highlighters though are Nars copacabana and the one from the Sleek blush/contour palette ☺️,2015,False
2015-12-23 06:17:16+00:00,679546292578693120,"@entmoots 
- ABH brow wiz
- kevyn aucoin sensual skin enhancer
- that UD setting spray
- nars blush satellite of love
- ?????",2015,False
2015-12-22 23:48:29+00:00,679448452909150213,Or that nars blush 😒😭,2015,False
2015-12-22 18:10:33+00:00,679363408052002816,Mum just got a free blush from Nars in Orgasm. How does she do that.,2015,False
2015-12-22 12:49:29+00:00,679282610187739136,Today my look consists of TooFaced BornThisWay foundation &amp; UD Basics 1 palette. Nars Orgasm Blush &amp; EsteeLauder DW lip pencil in Brick.,2015,False
2015-12-22 04:05:50+00:00,679150827798470656,"Oh and Too Faced bronzer, Urban Decay Prevision mascara, Nars blush, Milani eyeliner, etc.",2015,False
2015-12-21 04:41:26+00:00,678797399196733440,"@yusie_palupi lipsticknya Double Dare KVD, blush on Orgasm Nars",2015,False
2015-12-21 03:53:41+00:00,678785385741217794,So def found an awesome sub for Nars Orgasm blush. Has anyone heard of IT cosmetics?,2015,False
2015-12-21 00:15:22+00:00,678730442862960640,@kayrivera @Sephora I love Nars blush (orgasm) it's the perfect color,2015,False
2015-12-20 20:32:26+00:00,678674339093479424,"A3. Favourites this year? NARS Sheer Glow, Pai Rosehip Oil, Antipodes Aura mask, LUSH Ultrabland, Sleek blush in Pomegranate 💖 #bbloggers",2015,False
2015-12-20 20:06:02+00:00,678667696460816389,@norvina1 I love too faves chocolate bronzer and Nars Orgasm blush. I love long wearing formulas with a creamy/ soft feel.,2015,False
2015-12-20 07:32:04+00:00,678477956033871872,"@someofmybest 
UD Mascara Perversion
TooFaced BetterThanSex Mascara 
Nars Blush in Orgasm
Nars Blush in Deep Throat
Nars Blush in Cumgargle",2015,False
2015-12-19 23:46:59+00:00,678360911879340032,he gave me that orgasm blush and i'm not talking nars 😏,2015,False
2015-12-19 17:27:01+00:00,678265290375995393,"NARS Super Orgasm Blush &amp; Illuminator, Slayer by KVD, Sunbeam and Highbeam by Benefit, Anastasia Brow pot or pencil 😩 @KvngLondon",2015,False
2015-12-18 19:10:26+00:00,677928926967148544,like 'better than sex mascara' nars 'orgasm' blush😅 I'm just in boots and noticed how many are sexual🙄,2015,False
2015-12-17 23:06:40+00:00,677625991666208768,"@vodkalemonades just a couple things. Makeup eraser, a NARS blush and velvet matte lip pencil, and a Tony Moly mask",2015,False
2015-12-17 16:35:21+00:00,677527510872002560,@vanessalanda_ yes hi I would like the NARS blush/bronzer duo plz thx ily,2015,False
2015-12-17 11:57:41+00:00,677457635642384385,@Kimeon92 il m'a vendu le born this way de too faced et le blush orgasm de nars,2015,False
2015-12-17 06:31:53+00:00,677375643693154304,NARS has a blush colored called Deep Throat.,2015,False
2015-12-17 04:20:32+00:00,677342588181975041,"@stefinitely85 nars copacabana illuminator, laguna with the xobeauty small tapered face brush (cheap and amazing) and nyx blush in pinched👏🏼",2015,False
2015-12-17 02:26:35+00:00,677313912027516928,dropped my NARS blush this morning and I'm still so upset about it,2015,False
2015-12-17 00:57:42+00:00,677291543464685568,@BloodFleshBones I did. And NARS blush.,2015,False
2015-12-16 23:00:04+00:00,677261942239551489,do brands know how of an influence it to someone like lupita rocking a certain makeup i bought nars blush in exhibit a b/c lupita wore it,2015,False
2015-12-16 02:27:40+00:00,676951797756465152,@namdxddy @monsupie looks like Nars blush in ORGASM,2015,False
2015-12-15 21:57:21+00:00,676883769295507457,"@LeahShafik @TheVictoriaJay I love my travel nars orgasm blush, when I saw on eBay while ago I got two. So easy to pack for travel",2015,False
2015-12-15 19:05:11+00:00,676840442089119745,"@Deconstructfan Nars's most famous line of products is called orgasm.

the blush is called orgasm and is one of the best sold blushes of -",2015,False
2015-12-15 17:22:32+00:00,676814611778314240,"@NARSissist Buying my first NARS product, Orgasm blush. The prettiest blush I have ever bought!",2015,False
2015-12-15 15:55:54+00:00,676792808598986753,The Nars Orgasm blush is life.,2015,False
