date,tweet_id,text,year,contains_word
2014-12-31 21:46:43+00:00,550407729425031168,"@Barakatswhore I got brow gel, gimme brow, Nars blush stick and bronzer, kat Von d eyeshadow pallet, and a couple lip crayons from bite 😍",2014,False
2014-12-31 08:29:37+00:00,550207132205727745,"You know your boyfriend is the best when he buys you urban decay eyeliner, Nars highlighter/blush, and mascara by too faced 💕😘",2014,False
2014-12-31 04:31:35+00:00,550147230557286400,And my Nars highlighting blush 💁,2014,False
2014-12-31 04:16:32+00:00,550143441770799105,Got the NARS palette &amp; milani blush I wanted all for free shipping #iwin,2014,False
2014-12-31 00:16:59+00:00,550083158994325504,Nars super orgasm blush is needed. Orgasm does nothing for me.. #makeup,2014,False
2014-12-30 21:46:46+00:00,550045353236791297,"I'm obsessed with the orgasm blush by NARS, it's perfection 😍😍😍",2014,False
2014-12-30 20:14:47+00:00,550022205829283841,"@VivaAdonis @Lorrrrrrrrraine I'm disgusted, my favourite NARS blush. Look Fantastic have it in stock still if you fancy it though!",2014,False
2014-12-30 15:45:11+00:00,549954360554577920,I know what I'm doing. I just need to find the Nars albatross highlighting blush. Point me in the general direction.,2014,False
2014-12-30 13:17:29+00:00,549917190624124928,"true story of icarus: buy nars orgasm blush, PROMPTLY DROP IT",2014,False
2014-12-30 06:46:38+00:00,549818826934583297,I've noticed my @HourglassMakeup blush lasts longer &amp; more vibrant than my NARS blushes.. The blush palette was money well spent!,2014,False
2014-12-30 00:29:53+00:00,549724017905922048,"@jbutlerames I literally just went there with my gift card and got some new Nars blush. &amp; a Bobbi Brown eyebrow pencil, which is AMAZING",2014,False
2014-12-29 21:57:01+00:00,549685545039699968,I lost my favorite nars blush can you hear me screaming,2014,False
2014-12-29 21:42:36+00:00,549681918350880769,Nars blush or tarte blush?! Nars contour or Anastasia contour kit?!?! DECISIONS!!! 😑,2014,False
2014-12-29 17:31:49+00:00,549618808114016256,"@Jaclynhill I never liked cool tones until recently. I love Nars Never Say Never lip pencil and Mata Hari blush. Also, UD Rapture lipstick.",2014,False
2014-12-29 03:47:39+00:00,549411399009464320,Maybe a new Nars blush,2014,False
2014-12-28 23:20:26+00:00,549344150240653312,**Can't decide what NARS BLUSH COLOR I like best**,2014,False
2014-12-28 19:51:27+00:00,549291557044908033,In la la la love with my NARS lipstick and orgasm blush 😍😍,2014,False
2014-12-28 14:05:21+00:00,549204461147537408,I honestly don't know how I made up my face without this Nars Roman Holiday blush. Oh life! J,2014,False
