date,tweet_id,text,year,contains_word,text_preprocessed,length
2015-12-31 14:45:25+00:00,6.83e+17,"nars has a blush named ""deep throat"" and i'm contemplating buying it strictly for its name lol",2015,False,"has a  named ""deep throat"" and i'm contemplating buying it strictly for its name lol",15
2015-12-31 05:16:26+00:00,6.82e+17,Really really want a nars blush 😊,2015,False,Really really want a   😊,5
2015-12-31 04:06:07+00:00,6.82e+17,Living for my new NARS blush😍,2015,False,Living for my new  😍,5
2015-12-31 01:49:37+00:00,6.82e+17,Went to Sephora and got the nars orgasm blush that shit really is just 👅💦💦,2015,False,Went to Sephora and got the  orgasm  that shit really is just 👅💦💦,13
2015-12-30 21:30:41+00:00,6.82e+17,"@smearedeyes Smashbox, pretty prices but so worth the money! Nars contour blush is fab too",2015,False,"Smashbox, pretty prices but so worth the money!  contour  is fab too",12
2015-12-30 20:17:05+00:00,6.82e+17,"@Isabellekategm I love CT matte Revolution lipsticks, CT dolce vita palette, NARS blush and creamy Concealer &amp; TF chocolate bar #bbloggers",2015,False,"I love CT matte Revolution lipsticks, CT dolce vita palette,   and creamy Concealer & TF chocolate bar bbloggers",18
2015-12-30 18:29:34+00:00,6.82e+17,I got a sample of the nars orgasm  blush and the nars Laguna bronzer and I'm officially in love,2015,False,I got a sample of the  orgasm   and the  Laguna bronzer and I'm officially in love,16
2015-12-29 20:28:58+00:00,6.82e+17,"@littleteafox I just watched your latest video and couldn't help but giggle ""This is the Nars Orgasm in Blush"" teehee 😋",2015,False,"I just watched your latest video and couldn't help but giggle ""This is the  Orgasm in Blush"" teehee 😋",19
2015-12-29 17:55:03+00:00,6.82e+17,Guys shall I get a naked flushed palette or Nars orgasm blush help quick,2015,False,Guys shall I get a naked flushed palette or  orgasm  help quick,12
2015-12-29 09:51:15+00:00,6.82e+17,"@1DWhereAbout Nars deep throat blush, it has a great color and lasts the whole day",2015,False,"deep throat , it has a great color and lasts the whole day",13
2015-12-29 05:02:50+00:00,6.82e+17,NARS has a blush called Deep Throat and I just need it 100% because of the name. 😂👌,2015,False,has a  called Deep Throat and I just need it % because of the name. 😂👌,16
2015-12-29 03:43:22+00:00,6.82e+17,"@tiannatrovato I just went in, swatched it again but only ended up with the blush &amp; nars concealer I can't justify spending that",2015,False,"I just went in, swatched it again but only ended up with the  &  concealer I can't justify spending that",20
2015-12-28 21:06:38+00:00,6.82e+17,This blush/bronzer duo from Nars is so good 😍 but I feel bad for the person who didn't get it in the mail,2015,False,This /bronzer duo from  is so good 😍 but I feel bad for the person who didn't get it in the mail,22
2015-12-28 03:46:44+00:00,6.81e+17,It was sad how excited I got over the NARS blush I got today but I don't even care. Neither do my cheeks.,2015,False,It was sad how excited I got over the   I got today but I don't even care. Neither do my cheeks.,21
2015-12-28 02:39:26+00:00,6.81e+17,Loving my tarte Amazonian clay blush and velvet matte lip pencil from Nars 😘☺️👍🏻✌🏻️,2015,False,Loving my tarte Amazonian clay  and velvet matte lip pencil from  😘☺️👍🏻✌🏻️,12
2015-12-27 20:44:17+00:00,6.81e+17,@vanilladrxps @SleekMakeUP I thought this was a NARS blush at first!! It looks gorgeous! x #bbloggers,2015,False,I thought this was a   at first!! It looks gorgeous! x bbloggers,12
2015-12-27 18:15:08+00:00,6.81e+17,i want the orgasm blush from nars,2015,False,i want the orgasm  from,5
2015-12-27 03:26:46+00:00,6.81e+17,@ItsMeganHill get the deep throat blush from nars!!,2015,False,get the deep throat  from !!,6
2015-12-27 02:41:39+00:00,6.81e+17,@chandlerbinq literally the only expensive makeup I use is the NARS orgasmic blush (that is also my moms oops),2015,False,literally the only expensive makeup I use is the  orgasmic  (that is also my moms oops),16
2015-12-27 01:24:42+00:00,6.81e+17,Wish NARS wasn't so expensive😭 the blush/Bronzer duo is $42 and for the brush its $52 🙄 how is that possible,2015,False,Wish  wasn't so expensive😭 the /Bronzer duo is $ and for the brush its $ 🙄 how is that possible,20
2015-12-27 01:16:05+00:00,6.81e+17,@erinkrakow @JKMakeupDesign what kind of blush was it? I just got tarte's stain but I miss m Nars now.,2015,False,what kind of  was it? I just got tarte's stain but I miss m  now.,15
2015-12-27 01:15:24+00:00,6.81e+17,@kayrivera @Sephora Have you tried any other NARS products? Their blush is awesome.,2015,False,Have you tried any other  products? Their  is awesome.,9
2015-12-27 01:08:40+00:00,6.81e+17,"omg i realised i have the NARS ""orgasm"" blush why",2015,False,"omg i realised i have the  ""orgasm""  why",8
2015-12-26 23:44:01+00:00,6.81e+17,tell me why nars blush is $30,2015,False,tell me why   is $,5
2015-12-26 23:16:25+00:00,6.81e+17,Stop me from reading anything that involves nars orgasm blush.,2015,False,Stop me from reading anything that involves  orgasm .,9
2015-12-26 05:10:34+00:00,6.81e+17,"@hypotonicshark Kat Von D tattoo liner, urban decay setting spray, any anastasia brow product, boscia skin care, nars blush, etc etc",2015,False,"Kat Von D tattoo liner, urban decay setting spray, any anastasia brow product, boscia skin care,  , etc etc",19
2015-12-26 02:41:49+00:00,6.81e+17,"My Nars Steven Klein pallet has to be my favorite gift, I love nars so much it's so sad they stole my blush and lipsticks😣",2015,False,"My  Steven Klein pallet has to be my favorite gift, I love  so much it's so sad they stole my  and lipsticks😣",22
2015-12-26 02:03:54+00:00,6.81e+17,"Pay Day treats this month include Mac lipstick, lip liner, highlighter, NARS blush and some new makeup brushes😻",2015,False,"Pay Day treats this month include Mac lipstick, lip liner, highlighter,   and some new makeup brushes😻",16
2015-12-26 01:39:15+00:00,6.81e+17,"So when ordering myself a new Nars blush, I managed to accidentally order two.. There goes £52 down the drain :)",2015,False,"So when ordering myself a new  , I managed to accidentally order two.. There goes £ down the drain :)",20
2015-12-26 00:57:03+00:00,6.81e+17,@graylors nars highlighting blush in albatross a true lifesaver,2015,False,highlighting  in albatross a true lifesaver,6
2015-12-25 23:32:56+00:00,6.81e+17,@itsHunterJames nars super orgasm blush😻😂,2015,False,super orgasm 😻😂,3
2015-12-25 20:47:35+00:00,6.8e+17,My grandma got me the NARS super orgasm blush that I could never buy bc expensive 😭😭,2015,False,My grandma got me the  super orgasm  that I could never buy bc expensive 😭😭,15
2015-12-25 14:15:34+00:00,6.8e+17,Can't wait to use my new nars dual intensity blush tho 😍😍😭,2015,False,Can't wait to use my new  dual intensity  tho 😍😍😭,10
2015-12-25 13:30:43+00:00,6.8e+17,Jumped on the Nars orgasm blush hype finally 🙌🏻🙌🏻,2015,False,Jumped on the  orgasm  hype finally 🙌🏻🙌🏻,7
2015-12-25 10:39:18+00:00,6.8e+17,I really want a nars blush but idk what one to get,2015,False,I really want a   but idk what one to get,10
2015-12-24 20:56:17+00:00,6.8e+17,Is the nars orgasm blush called orgasm because when you put it on your cheeks it makes you want to orgasm with how amazing it looks???,2015,False,Is the  orgasm  called orgasm because when you put it on your cheeks it makes you want to orgasm with how amazing it looks???,24
2015-12-24 12:11:38+00:00,6.8e+17,why do nars have the most inappropriate blush names ever,2015,False,why do  have the most inappropriate  names ever,8
2015-12-24 04:02:24+00:00,6.8e+17,Protect me from reading anything that involves nars orgasm blush.,2015,False,Protect me from reading anything that involves  orgasm .,9
2015-12-24 03:49:51+00:00,6.8e+17,"I finally got my hands on nars orgasm blush, so my cheeks boutta be lit af😇😇😇😇😇😇",2015,False,"I finally got my hands on  orgasm , so my cheeks boutta be lit af😇😇😇😇😇😇",15
2015-12-24 01:57:02+00:00,6.8e+17,I just got the new wet n wild blush in rose champagne and now I'm starting to think it looks similar to luster by nars,2015,False,I just got the new wet n wild  in rose champagne and now I'm starting to think it looks similar to luster by,23
2015-12-24 00:10:03+00:00,6.8e+17,@toddoSG @mamabassbunny @abx09 nars it's like $30 for one color of blush,2015,False,it's like $ for one color of,7
2015-12-23 15:03:10+00:00,6.8e+17,"OH is Up West with kids, buying me an Xmas present; they crying with laughter at his having to ask Selfridges lady for a Nars Orgasm blush.",2015,False,"OH is Up West with kids, buying me an Xmas present; they crying with laughter at his having to ask Selfridges lady for a  Orgasm .",26
2015-12-23 14:12:05+00:00,6.8e+17,When ur bff gets you the Nars blush you've been beasting for months 😭💖 #karoily #youdabest,2015,False,When ur bff gets you the   you've been beasting for months 😭💖 karoily youdabest,14
2015-12-23 06:19:34+00:00,6.8e+17,@iamcolly_ I've got golden lights! My fave highlighters though are Nars copacabana and the one from the Sleek blush/contour palette ☺️,2015,False,I've got golden lights! My fave highlighters though are  copacabana and the one from the Sleek /contour palette ☺️,19
2015-12-22 23:48:29+00:00,6.79e+17,Or that nars blush 😒😭,2015,False,Or that   😒😭,3
2015-12-22 18:10:33+00:00,6.79e+17,Mum just got a free blush from Nars in Orgasm. How does she do that.,2015,False,Mum just got a free  from  in Orgasm. How does she do that.,13
2015-12-22 12:49:29+00:00,6.79e+17,Today my look consists of TooFaced BornThisWay foundation &amp; UD Basics 1 palette. Nars Orgasm Blush &amp; EsteeLauder DW lip pencil in Brick.,2015,False,Today my look consists of TooFaced BornThisWay foundation & UD Basics  palette.  Orgasm Blush & EsteeLauder DW lip pencil in Brick.,21
2015-12-22 04:05:50+00:00,6.79e+17,"Oh and Too Faced bronzer, Urban Decay Prevision mascara, Nars blush, Milani eyeliner, etc.",2015,False,"Oh and Too Faced bronzer, Urban Decay Prevision mascara,  , Milani eyeliner, etc.",13
2015-12-21 04:41:26+00:00,6.79e+17,"@yusie_palupi lipsticknya Double Dare KVD, blush on Orgasm Nars",2015,False,"lipsticknya Double Dare KVD,  on Orgasm",6
2015-12-21 03:53:41+00:00,6.79e+17,So def found an awesome sub for Nars Orgasm blush. Has anyone heard of IT cosmetics?,2015,False,So def found an awesome sub for  Orgasm . Has anyone heard of IT cosmetics?,15
2015-12-21 00:15:22+00:00,6.79e+17,@kayrivera @Sephora I love Nars blush (orgasm) it's the perfect color,2015,False,I love   (orgasm) it's the perfect color,7
2015-12-20 20:32:26+00:00,6.79e+17,"A3. Favourites this year? NARS Sheer Glow, Pai Rosehip Oil, Antipodes Aura mask, LUSH Ultrabland, Sleek blush in Pomegranate 💖 #bbloggers",2015,False,"A. Favourites this year?  Sheer Glow, Pai Rosehip Oil, Antipodes Aura mask, LUSH Ultrabland, Sleek  in Pomegranate 💖 bbloggers",19
2015-12-20 20:06:02+00:00,6.79e+17,@norvina1 I love too faves chocolate bronzer and Nars Orgasm blush. I love long wearing formulas with a creamy/ soft feel.,2015,False,I love too faves chocolate bronzer and  Orgasm . I love long wearing formulas with a creamy/ soft feel.,19
2015-12-19 23:46:59+00:00,6.78e+17,he gave me that orgasm blush and i'm not talking nars 😏,2015,False,he gave me that orgasm  and i'm not talking  😏,10
2015-12-19 17:27:01+00:00,6.78e+17,"NARS Super Orgasm Blush &amp; Illuminator, Slayer by KVD, Sunbeam and Highbeam by Benefit, Anastasia Brow pot or pencil 😩 @KvngLondon",2015,False,"Super Orgasm Blush & Illuminator, Slayer by KVD, Sunbeam and Highbeam by Benefit, Anastasia Brow pot or pencil 😩",19
2015-12-18 19:10:26+00:00,6.78e+17,like 'better than sex mascara' nars 'orgasm' blush😅 I'm just in boots and noticed how many are sexual🙄,2015,False,like 'better than sex mascara'  'orgasm' 😅 I'm just in boots and noticed how many are sexual🙄,17
2015-12-17 23:06:40+00:00,6.78e+17,"@vodkalemonades just a couple things. Makeup eraser, a NARS blush and velvet matte lip pencil, and a Tony Moly mask",2015,False,"just a couple things. Makeup eraser, a   and velvet matte lip pencil, and a Tony Moly mask",17
2015-12-17 16:35:21+00:00,6.78e+17,@vanessalanda_ yes hi I would like the NARS blush/bronzer duo plz thx ily,2015,False,yes hi I would like the  /bronzer duo plz thx ily,11
2015-12-17 11:57:41+00:00,6.77e+17,@Kimeon92 il m'a vendu le born this way de too faced et le blush orgasm de nars,2015,False,il m'a vendu le born this way de too faced et le  orgasm de,14
2015-12-17 06:31:53+00:00,6.77e+17,NARS has a blush colored called Deep Throat.,2015,False,has a  colored called Deep Throat.,6
2015-12-17 04:20:32+00:00,6.77e+17,"@stefinitely85 nars copacabana illuminator, laguna with the xobeauty small tapered face brush (cheap and amazing) and nyx blush in pinched👏🏼",2015,False,"copacabana illuminator, laguna with the xobeauty small tapered face brush (cheap and amazing) and nyx  in pinched👏🏼",17
2015-12-15 21:57:21+00:00,6.77e+17,"@LeahShafik @TheVictoriaJay I love my travel nars orgasm blush, when I saw on eBay while ago I got two. So easy to pack for travel",2015,False,"I love my travel  orgasm , when I saw on eBay while ago I got two. So easy to pack for travel",22
2015-12-15 19:05:11+00:00,6.77e+17,"@Deconstructfan Nars's most famous line of products is called orgasm.

the blush is called orgasm and is one of the best sold blushes of -",2015,False,'s most famous line of products is called orgasm.  the  is called orgasm and is one of the best sold es of -,23
2015-12-15 17:22:32+00:00,6.77e+17,"@NARSissist Buying my first NARS product, Orgasm blush. The prettiest blush I have ever bought!",2015,False,"Buying my first  product, Orgasm . The prettiest  I have ever bought!",12
2015-12-15 15:55:54+00:00,6.77e+17,The Nars Orgasm blush is life.,2015,False,The  Orgasm  is life.,4
2015-12-15 08:27:26+00:00,6.77e+17,"*owns a lot of expensive makeup tapi that one blush shade from Nars* ""Oh i takda shade tu sebab i tak mampu""",2015,False,"*owns a lot of expensive makeup tapi that one  shade from * ""Oh i takda shade tu sebab i tak mampu""",21
2015-12-15 06:57:45+00:00,6.77e+17,finally got my hands on that nars orgasm blush ✨,2015,False,finally got my hands on that  orgasm  ✨,8
2015-12-14 17:53:27+00:00,6.76e+17,@selenaxmoreno I'll probably buy kat von d liner and nars blush and a highlighter,2015,False,I'll probably buy kat von d liner and   and a highlighter,11
2015-12-14 04:13:49+00:00,6.76e+17,Why is NARS blush so much smaller than their bronzer? Deff use more blush than bronzer,2015,False,Why is   so much smaller than their bronzer? Deff use more  than bronzer,13
2015-12-13 20:35:17+00:00,6.76e+17,I tried NARS' orgasm blush for the first time today...it's better than I imagined. Oh gosh.,2015,False,I tried ' orgasm  for the first time today...it's better than I imagined. Oh gosh.,15
2015-12-13 20:20:05+00:00,6.76e+17,@battlexborn U can double it and use the gift card # and pin # at the Sephora in JCP!!!! I got a UD setting spray and Nars blush for FREE!😭,2015,False,U can double it and use the gift card  and pin  at the Sephora in JCP!!!! I got a UD setting spray and   for FREE!😭,25
2015-12-13 19:02:00+00:00,6.76e+17,@Saaaarahx_o I love nars &amp; there blush in orgasm it's 😍,2015,False,I love  & there  in orgasm it's 😍,8
2015-12-13 02:44:42+00:00,6.76e+17,can NARS please have less sexual blush names so i don't want to die in the middle of sephora¿,2015,False,can  please have less sexual  names so i don't want to die in the middle of sephora¿,17
2015-12-12 23:10:06+00:00,6.76e+17,"@dianasaur idk if you are interested in color recs (that's so personal with blush!), but for powder, nars and milani have the best formulas",2015,False,"idk if you are interested in color recs (that's so personal with !), but for powder,  and milani have the best formulas",22
2015-12-12 22:36:28+00:00,6.76e+17,"I ended up with Besame Red Hot Red lipstick, Burberry Pale Barley eyeshadow, and NARS blush (I’m sure you can guess the shade).",2015,False,"I ended up with Besame Red Hot Red lipstick, Burberry Pale Barley eyeshadow, and   (I’m sure you can guess the shade).",21
2015-12-12 01:15:36+00:00,6.75e+17,I really want nars blush in deepthroat but I don't think I can bear to ask my family for that lol,2015,False,I really want   in deepthroat but I don't think I can bear to ask my family for that lol,19
2015-12-12 00:17:40+00:00,6.75e+17,@LuciClarke nars blush in albatross! its labeled as a blush but that shit is white gold,2015,False,in albatross! its labeled as a  but that shit is white gold,12
2015-12-11 21:54:46+00:00,6.75e+17,When your best friend has your favourite NARS blush whilst you're on holiday 😢,2015,False,When your best friend has your favourite   whilst you're on holiday 😢,12
2015-12-11 18:33:32+00:00,6.75e+17,i tried using Sephora's brand of blush and cried. i can only use NARS.,2015,False,i tried using Sephora's brand of  and cried. i can only use .,13
2015-12-11 18:27:18+00:00,6.75e+17,Might pick up NARS orgasm blush. I always hear good things about it.,2015,False,Might pick up  orgasm . I always hear good things about it.,12
2015-12-11 00:58:43+00:00,6.75e+17,Found my phone case and my Nars orgasm blush 😁😍👌,2015,False,Found my phone case and my  orgasm  😁😍👌,8
2015-12-10 11:55:01+00:00,6.75e+17,*Almost* had a major beauty blunder when I grabbed a pot of black Kat von Dee eye-shadow rather than my Nars Orgasm blush...,2015,False,*Almost* had a major beauty blunder when I grabbed a pot of black Kat von Dee eye-shadow rather than my  Orgasm ...,22
2015-12-10 02:29:07+00:00,6.75e+17,"@thaly_h I got the Nars foundation and concealer, makeup forever smoothing primer, some eyelashes, a Mac blush and a few lipsticks 😭😂",2015,False,"I got the  foundation and concealer, makeup forever smoothing primer, some eyelashes, a Mac  and a few lipsticks 😭😂",19
2015-12-09 21:13:56+00:00,6.75e+17,@derppuccino yassssssss I got some my fav nars foundation &amp;&amp; blush,2015,False,yassssssss I got some my fav  foundation &&,8
2015-12-09 20:54:12+00:00,6.75e+17,OMG I just said today I needed to go buy that Orgasm blush from NARS,2015,False,OMG I just said today I needed to go buy that Orgasm  from,13
2015-12-09 03:10:53+00:00,6.74e+17,"@colpodi_fulmine For now, I just want to have nude eye shadows and a very good eyeliner. Also that Nars blush in orgasm. :D",2015,False,"For now, I just want to have nude eye shadows and a very good eyeliner. Also that   in orgasm. :D",20
2015-12-08 21:40:52+00:00,6.74e+17,"@Space_NK brill service 2day from Stratford-on-Avon. Shimmering spice candle divine, &amp; can't wait to try KA foundation &amp; Nars blush:-)",2015,False,"brill service day from Stratford-on-Avon. Shimmering spice candle divine, & can't wait to try KA foundation &  :-)",18
2015-12-08 18:02:16+00:00,6.74e+17,"@Jaclynhill I saw your ""my go to daytime glam"" video. Loved it &amp; wonder what'd be nars blush to replace NYX bittersweet? Thx luv 😍",2015,False,"I saw your ""my go to daytime glam"" video. Loved it & wonder what'd be   to replace NYX bittersweet? Thx luv 😍",22
2015-12-08 16:38:51+00:00,6.74e+17,@TaraMascaraa you could get it at either. I have the NARS orgasm blush and the nyx one is basically a perfect dupe,2015,False,you could get it at either. I have the  orgasm  and the nyx one is basically a perfect dupe,19
2015-12-08 12:46:00+00:00,6.74e+17,@angstykawaii47 I use the highlight shade from nars dual-intensity blush in frenzy wet &amp; thebalm Mary loumanizer to set it 🤗,2015,False,I use the highlight shade from  dual-intensity  in frenzy wet & thebalm Mary loumanizer to set it 🤗,18
2015-12-08 03:57:29+00:00,6.74e+17,kull why's nars snap with there blush names there real horny or something why can't u name it something normal,2015,False,kull why's  snap with there  names there real horny or something why can't u name it something normal,18
2015-12-06 04:21:59+00:00,6.73e+17,@VeeGlessner thank you!! I haven't tried the NARS brand yet but I need to get some of their blush 😂,2015,False,thank you!! I haven't tried the  brand yet but I need to get some of their  😂,17
2015-12-06 01:22:30+00:00,6.73e+17,i put a small amount of blush on my dogs fur hes fine... its nars and i know for a fact nars doesnt test on animals or else i wouldnt buy it,2015,False,i put a small amount of  on my dogs fur hes fine... its  and i know for a fact  doesnt test on animals or else i wouldnt buy it,29
2015-12-05 20:57:29+00:00,6.73e+17,@Murphysdimples ikr i want to get the NARS blush next time,2015,False,ikr i want to get the   next time,8
2015-12-04 22:42:48+00:00,6.73e+17,"@NARSissist the Stephen Klein blush palette !! It looks beautiful, I do love a Nars blush ❤️",2015,False,"the Stephen Klein  palette !! It looks beautiful, I do love a   ❤️",13
2015-12-04 21:31:41+00:00,6.73e+17,"Not to mention sometimes we have name brand make up, like I bought a Kate Von D concealer for $7 and a Nars blush for $16",2015,False,"Not to mention sometimes we have name brand make up, like I bought a Kate Von D concealer for $ and a   for $",24
2015-12-04 20:12:26+00:00,6.73e+17,#lookfantastic Terrible service. I ordered a NARS blush and got sent anti aging skin tablets DO NOT USE - such a bad customer care team too,2015,False,lookfantastic Terrible service. I ordered a   and got sent anti aging skin tablets DO NOT USE - such a bad customer care team too,24
2015-12-04 00:25:45+00:00,6.73e+17,@mu_your_mind I've been eyeing out the Nars Steven Klein blush palette 😏 but lord knows I have enough blushes!,2015,False,I've been eyeing out the  Steven Klein  palette 😏 but lord knows I have enough es!,16
2015-12-03 21:52:27+00:00,6.73e+17,@KendallNeedham @myriumavas there's a blush by nars called deep throat and a lipstick called G spot,2015,False,there's a  by  called deep throat and a lipstick called G spot,12
2015-12-03 21:32:56+00:00,6.73e+17,@myriumavas tell her you want the better than sex mascara and nars orgasm blush. 😂😂😂😂,2015,False,tell her you want the better than sex mascara and  orgasm . 😂😂😂😂,13
2015-12-03 19:18:07+00:00,6.72e+17,"@stephcorine stick with NARS for mascara/foundations/blush, Anastasia for eyebrows, liner from benefit",2015,False,"stick with  for mascara/foundations/, Anastasia for eyebrows, liner from benefit",10
2015-12-03 02:07:11+00:00,6.72e+17,Nars Madly. New favorite blush ever ever. Ever.,2015,False,Madly. New favorite  ever ever. Ever.,6
2015-12-03 01:54:51+00:00,6.72e+17,@Sparkled_Beauty maybe a NARS Dual Intensity Blush?! What about you??,2015,False,maybe a  Dual Intensity Blush?! What about you??,8
2015-12-03 01:45:04+00:00,6.72e+17,my mom got me a new NARS blush,2015,False,my mom got me a new,6
2015-12-02 22:16:04+00:00,6.72e+17,"@NARS_makeup blush in the shade of ""orgasm"" is so good, it's worth the awkwardness of  putting on a gift wish list sent to mom",2015,False,"in the shade of ""orgasm"" is so good, it's worth the awkwardness of  putting on a gift wish list sent to mom",22
2015-12-02 19:20:33+00:00,6.72e+17,@rougepout I was thinking Good Genes or Luna but also drawn to the new NARS blush set. I'm so indecisive xxxx,2015,False,I was thinking Good Genes or Luna but also drawn to the new   set. I'm so indecisive xxxx,18
2015-12-02 15:23:28+00:00,6.72e+17,@itsbl0ndie that red blush is beautiful on! A nars rep came in and showed us how wearable it can be. You can also wet them for lip colors😊,2015,False,that red  is beautiful on! A  rep came in and showed us how wearable it can be. You can also wet them for lip colors😊,25
2015-12-02 12:33:43+00:00,6.72e+17,"Today's blush colour: Orgasm

*Nars Orgasm .. Or maybe the real thing. You'll never know. 😊",2015,False,Today's  colour: Orgasm  * Orgasm .. Or maybe the real thing. You'll never know. 😊,15
2015-12-02 00:23:57+00:00,6.72e+17,Every Carmel/ brown skin girl needs Taj Mahal blush by Nars seriously it's a necessity,2015,False,Every Carmel/ brown skin girl needs Taj Mahal  by  seriously it's a necessity,13
2015-12-01 22:20:22+00:00,6.72e+17,Someone convince me not to blow $30 on NARS blush in Sin. Somebody. Anybody😥,2015,False,Someone convince me not to blow $ on   in Sin. Somebody. Anybody😥,12
2015-12-01 04:47:02+00:00,6.72e+17,I may like nars Taos blush more than  nars orgasm blush it's the perfect flush,2015,False,I may like  Taos  more than   orgasm  it's the perfect flush,11
2015-12-01 01:50:12+00:00,6.72e+17,"@summertimeflyy foundation: Makeup Forever, highlight: Becca, blush: Tarte, concealer: Nars, eye shadows: Makeup Geek, powder: Laura Mercier",2015,False,"foundation: Makeup Forever, highlight: Becca, : Tarte, concealer: , eye shadows: Makeup Geek, powder: Laura Mercier",16
2015-11-30 21:32:36+00:00,6.71e+17,Calling NARS' blush orgasm speaks to me on different levels and it takes time and effort and creativity to come up with these names,2015,False,Calling '  orgasm speaks to me on different levels and it takes time and effort and creativity to come up with these names,23
2015-11-30 19:57:36+00:00,6.71e+17,@DAlgh_ try NYx stick blush and get the NYx setting spray nars sucks! Overrated,2015,False,try NYx stick  and get the NYx setting spray  sucks! Overrated,11
2015-11-30 16:44:22+00:00,6.71e+17,@NARSissist THANK YOU so much for the follow. Nars orgasm was my FIRST blush I ever purchased! I love Nars!,2015,False,THANK YOU so much for the follow.  orgasm was my FIRST  I ever purchased! I love !,17
2015-11-29 23:39:03+00:00,6.71e+17,Nars blush and eyeshadows on TK Maxx online kids. #bbloggers,2015,False,and eyeshadows on TK Maxx online kids. bbloggers,8
2015-11-29 20:52:00+00:00,6.71e+17,"Do you think that is better the Nars or Benefit blush palette??I can't decide,so gorgeous both of them 💞 #bbloggers",2015,False,"Do you think that is better the  or Benefit  palette??I can't decide,so gorgeous both of them 💞 bbloggers",18
2015-11-29 20:24:21+00:00,6.71e+17,@life_bykatie @NARSissist agree! So tempted but I have barely used my NARS blush set from the summer haha X,2015,False,agree! So tempted but I have barely used my   set from the summer haha X,15
2015-11-29 03:14:30+00:00,6.71e+17,"Why does NARS have such sexual names for their makeup? One blush shade is called ""orgasm"" and another is called ""deep throat"" 😂",2015,False,"Why does  have such sexual names for their makeup? One  shade is called ""orgasm"" and another is called ""deep throat"" 😂",21
2015-11-29 01:28:43+00:00,6.71e+17,"@SRCustomerCare what ever happened to your blush in Honest? I always described it to people as the grown-up, elegant version of Nars orgasm",2015,False,"what ever happened to your  in Honest? I always described it to people as the grown-up, elegant version of  orgasm",20
2015-11-28 16:49:30+00:00,6.71e+17,When your mum asks you which shade nars blush you want it's awkward bc I was like uh.. Orgasm and she wouldn't believe that was a shade,2015,False,When your mum asks you which shade   you want it's awkward bc I was like uh.. Orgasm and she wouldn't believe that was a shade,25
2015-11-28 13:24:08+00:00,6.71e+17,"Just dropped my NARS Douceur blush and saw my life flashing before my eyes. It didn't break, people. Phew. #deepbreaths",2015,False,"Just dropped my  Douceur  and saw my life flashing before my eyes. It didn't break, people. Phew. deepbreaths",18
2015-11-28 07:20:41+00:00,6.71e+17,"It's pretty embarrassing to ask for a blush from nars, 'I want the orgasm' 🤔",2015,False,"It's pretty embarrassing to ask for a  from , 'I want the orgasm' 🤔",14
2015-11-28 01:44:40+00:00,6.7e+17,nars has a blush called deep throat n i want it.,2015,False,has a  called deep throat n i want it.,9
2015-11-27 19:29:46+00:00,6.7e+17,I AM GOING TO SCREEEEAM I had just bought a new fucking nars blush AND I CANT FIND IT 💀😭😩,2015,False,I AM GOING TO SCREEEEAM I had just bought a new fucking   AND I CANT FIND IT 💀😭😩,18
2015-11-27 17:26:22+00:00,6.7e+17,I want the shade and light eye pallete and hour glass blushes and nars bb cream and nars lip pencils and opal and the tarte blush pallete,2015,False,I want the shade and light eye pallete and hour glass es and  bb cream and  lip pencils and opal and the tarte  pallete,24
2015-11-27 02:52:41+00:00,6.7e+17,Why does Nars not do a holiday blush palette? #Nars #makeupaddict,2015,False,Why does  not do a holiday  palette?  makeupaddict,8
2015-11-26 23:00:03+00:00,6.7e+17,Limited edition Nars blush palette I'd been eyeing up on asos for tomorrow has just literally went out of stock 😭💔😫😡🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼,2015,False,Limited edition   palette I'd been eyeing up on asos for tomorrow has just literally went out of stock 😭💔😫😡🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼,19
2015-11-26 21:25:36+00:00,6.7e+17,"Sleek is a budget  makeup brand in the Uk, they have this gorgeous Rose Gold? blusher  that's a dupe to a very popular NARs blush",2015,False,"Sleek is a budget  makeup brand in the Uk, they have this gorgeous Rose Gold? er  that's a dupe to a very popular NARs",24
2015-11-25 18:14:40+00:00,6.7e+17,As if my morning wasn't bad enough ..... Dropped my nars orgasm blush .....,2015,False,As if my morning wasn't bad enough ..... Dropped my  orgasm  .....,12
2015-11-23 22:41:41+00:00,6.69e+17,@NewBeauty I own them all! Fav one is Nars Blush!,2015,False,I own them all! Fav one is  Blush!,8
2015-11-23 16:03:40+00:00,6.69e+17,NARS multiple in Copacabana and blush in Orgasm is the only reason I look alive right now.,2015,False,multiple in Copacabana and  in Orgasm is the only reason I look alive right now.,15
2015-11-22 05:35:45+00:00,6.68e+17,"@_StylishM I've been trying for years. I found a nice NARS blush that makes you just look awake, not like a Victorian hooker, still...",2015,False,"I've been trying for years. I found a nice   that makes you just look awake, not like a Victorian hooker, still...",21
2015-11-22 01:38:46+00:00,6.68e+17,"@Taran__R Becca highlighter, two faced chocolate bronzer, and nars blush. All for you honey.",2015,False,"Becca highlighter, two faced chocolate bronzer, and  . All for you honey.",12
2015-11-21 23:02:32+00:00,6.68e+17,I still have not talked myself into buying Nars blush. I stare at it for a really long time...,2015,False,I still have not talked myself into buying  . I stare at it for a really long time...,18
