date,tweet_id,text,year,contains_word
2017-12-31 21:01:01+00:00,947573329204039680,@RaevynnTalia Yes love!!! I like to try out new bronzers I have a few favorites but I LOVE NARS blush😍,2017,False
2017-12-31 14:57:56+00:00,947481957432283137,"before I go and spend 35$ on a NARS blush, has anybody tried it &amp; if so do you think it was worth the price ?",2017,False
2017-12-31 02:51:21+00:00,947299104215924736,@pickmanyabean @Sephora I BOUGHT A FENTY BEAUTY CONTOUR/CONCEAL/HIGHLIGHT TRIO AND THE NARS ORGASM BLUSH,2017,False
2017-12-31 02:42:19+00:00,947296831452696577,I only have one blush and that’s Orgasm by Nars and it’s probably the only one I’ll ever own lol,2017,False
2017-12-30 06:52:13+00:00,946997336084955136,"@SOnufrichuk The new Huda pallet, it’s an investment but defs worth it. Orgasm blush by Nars or the tarte party blush",2017,False
2017-12-30 03:00:40+00:00,946939062300151809,"@paintdrunk infallible pro glow foundation/colourpop no filter concealer/ulta cool matte bronzer/nars blush in “liberte”/bh cosmetics wild &amp; radiant palette for highlight/morphe jaclyn hill palette on the eyes/milani lipstick in nude creme 

boom. 💖",2017,False
2017-12-29 16:52:56+00:00,946786123568705536,"Best purchases i've made in my life would be my car, ipad mini 4, mia exfoliator brush, long padding jacket, crash bandicoot game, nars (orgasm) blush, face steamer and the google home mini ☆😄",2017,False
2017-12-29 16:23:06+00:00,946778614539915264,"@emilynoel83 Naked3 palette and Nars Orgasm blush. Zero pigmentation in either, way overhyped for what they are (and the price tag).",2017,False
2017-12-28 21:54:45+00:00,946499687225479172,"rn it’s:
-nars sunscreen primer
-MU4E HD Foundation
-nars concealer
-becca liquid highlight
-MU4E blush and bronzer
-MU4E setting powder
-Sephora eye shadow
-Tarte Tarteist clay paint liner
-Nyx brow pencil and gel
-whatever mascara my gf has in the house
-urban decay set spray",2017,False
2017-12-28 01:30:48+00:00,946191670911086592,"Sephora makes me feel like I'm a famous YouTube makeup guru, like excuse me where is the NARS orgasm blush I've hit pan",2017,False
2017-12-27 15:01:13+00:00,946033230536429568,I got that new NARS liquid blush &amp; it's 🔥 over my Sheer Glow 😩,2017,False
2017-12-27 14:58:54+00:00,946032649931431937,@neekers_92 @Chelsea__Rose Nars Orgasm is he best blush ever made,2017,False
2017-12-26 21:41:39+00:00,945771615194791936,@Chelsea__Rose I looooove Tarte's eyeshadow palettes. Nars blush.,2017,False
2017-12-26 17:03:07+00:00,945701522632998913,@Kay_Tatyana Ooh! If anyone knows good dupes for Nars Blush in Orgasm or UD Limit and Nooner (from Naked 3) I'd love to buy those separately,2017,False
2017-12-26 06:02:15+00:00,945535207482052609,@KCHAINZZZ NARS sheer glow foundation and any blush from Becca,2017,False
2017-12-26 04:53:59+00:00,945518028266991618,i got a nars blush that i asked for and i am determined to make it work for me,2017,False
2017-12-26 00:55:55+00:00,945458117600563200,"Guess who just lost all their makeup including all my mac &amp; morphe brushes, abh modern renaissance, nars blush, nyx lipsticks, basically everything I use daily? yeppp that would be me 🤦🏻‍♀️",2017,False
2017-12-25 00:17:36+00:00,945086084823822336,I’ll never forget that Drake knew what Nars orgasm blush is. He probably gives great gifts.,2017,False
2017-12-24 16:54:48+00:00,944974653365346304,NARS has a blush named deep throat. Why are they like this?,2017,False
