date,tweet_id,text,year,contains_word
2016-12-31 17:41:49+00:00,815251628177715201,@callieannej it's just a Mary Kay one but I also bought a It's Cosmetics concealer and a NARS blush,2016,False
2016-12-30 23:01:57+00:00,814969802641080321,"i just saw a youtube video titled ""nars organism blush"" i'm done",2016,False
2016-12-30 05:45:50+00:00,814709057453891584,@GirlinthePages NARS blush palettes are some of the best investments I've made ever so I fully support this,2016,False
2016-12-30 05:45:02+00:00,814708855519080448,@diamondxgirl Just got my NARS Unfiltered II blush palette in the mail today and trying to convince myself I don't need the other one too XD,2016,False
2016-12-30 00:42:22+00:00,814632688573259777,@actinghes kat von d liquid lipsticks or nars blush. Can't go wrong there :),2016,False
2016-12-29 16:02:15+00:00,814501797465325569,"@domdavillier lol right! Umm idkkk I have a whole list of shit: the new lip creams, NARS blush palette, liquid eye liners",2016,False
2016-12-29 14:14:16+00:00,814474621584101382,"Considering how much just one NARS blush costs, that pallet was a good buy.",2016,False
2016-12-28 23:20:35+00:00,814249717647351808,"*Watching a make up video* blush shades ""deep throat"" , ""orgasm."" NARS never fails with the names.",2016,False
2016-12-28 20:28:15+00:00,814206349244506112,NARS BLUSH IS $30 FUCKING DOLLARS I CANT DEAL,2016,False
2016-12-28 20:26:47+00:00,814205979927658496,"i picked up a NARS blush bronzer duo, the kat von d lock it concealer and her matte lipstick in lolita :-)",2016,False
2016-12-28 03:24:10+00:00,813948630977703936,@seashorst12 have u seen the NARS blush names,2016,False
2016-12-28 01:42:06+00:00,813922944686653444,Ulta started carrying a little bit of NARS so I picked up the orgasm blush and I got platinum God bless,2016,False
2016-12-27 23:49:52+00:00,813894698272165888,Only orgasm I've ever had was the NARS blush ðŸ’�ðŸ�»,2016,False
2016-12-27 22:56:34+00:00,813881285101883392,Which NARS blush for my pale ass self,2016,False
2016-12-27 22:46:21+00:00,813878715159552001,Should I splurge on NARS Orgasm blush or BECCA Opal highlighter?,2016,False
2016-12-27 22:01:50+00:00,813867512328843265,"@Barabbiekat so much honestly i got massively spoilt. i got a nars blush, naked 3 palette, chocolate bar palette, sleek solstice highlight",2016,False
2016-12-27 21:52:49+00:00,813865241536827393,Maddie thought Nars had a blush called Ikea,2016,False
2016-12-27 20:43:25+00:00,813847779759910912,"@jkiyomi nars concealer and powder, orgasm blush for highlight, nyx microbrow pencil, and nyx butter gloss. and sonia kashuk brushes",2016,False
2016-12-27 19:50:45+00:00,813834524572401664,is anyone giving away a nars blush of choice bc i cannot,2016,False
2016-12-27 07:44:17+00:00,813651701353693185,Nars Blush in Orgasm forever. &lt;3 #hoarder,2016,False
2016-12-27 03:40:47+00:00,813590421951709184,@mostlymartha the nars sarah moon set and the NARSissist blush set,2016,False
2016-12-26 19:18:15+00:00,813463956010467329,why is nars blush $30 i want dolce vita,2016,False
2016-12-26 13:30:56+00:00,813376553379921920,"I can't wait to see what my co worker got me tomorrow
..She gives the best gifts and I love gifts! I got her Nars blush though.",2016,False
2016-12-26 05:55:29+00:00,813261935756001280,NARS Blush in the color Ejaculation,2016,False
2016-12-26 00:05:49+00:00,813173936259268608,ceej got me a Pandora ring and nars blush omgðŸ˜�ðŸ˜� best bf aliveðŸŽ�â�¤ï¸� @DunhamCj_15,2016,False
2016-12-25 17:44:16+00:00,813077918301749249,Does anyone want a nars blush??? I don't want one of them,2016,False
2016-12-25 08:12:22+00:00,812933994123694080,"NARS has a blush shade called ""Deep Throat"".",2016,False
2016-12-25 03:14:25+00:00,812859011208884224,"@Madelynn_v i was just saying this.. baes shade in NARS blush is literally called ""deep throat""?? why ðŸ˜’",2016,False
2016-12-25 01:02:09+00:00,812825727565496320,@ziampaynex I just got the NARS orgasium blush,2016,False
